Dia,Altas_nuevos_usuarios_activos_ab._anual_sin_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_con_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_total_dia,Usuarios_activos_ab._anual_sin_ttp_ acumulado_desde_inicio,Usuarios_activos_ab._anual_con_ttp_acumulado_desde_inicio,Usuarios_activos_ab._anual_total_acumulado_desde_inicio,Nuevos_usuarios_abono_1_dia,Nuevos_usuarios_abono_3_ dias,Nuevos_usuarios_abono_5_dias,Nuevos_usuarios_abono_ocas._total,Usuarios_abono_1_dia_acumulado_de_inicio,Usuarios_abono_3_dias_acumulado_de_inicio,Usuarios_abono_5_dias_acumulado_de_ inicio,Usuarios_abono_ocasional_total_de_inicio,Usos_bicis_abono_anual,Usos_bicis_abono_ocasional,Usos_bicis_total,Usos_abono_anual_acumulado,Usos_abono_ocasional_acumulado,Usos_total_acumulado_ desde_inicio,Horas_Totales_Usos_Bicicletas,Horas_Totales_Disponibilidad_Bicicletas_En_Anclajes,Total_Horas_Servicio_Bicicletas,Media_Bicicletas_Disponibles,tmed,prec,Dia_semana
8-3-19,-13,32,19,25653,40733,66386,49,16,2,67,116178,10464,4425,131067,12049,93,12142,13889786,288920,14178706,3466.33,45205.67,48672,2028,10.1,0,vie
9-3-19,24,59,83,25677,40792,66469,141,14,1,156,116319,10478,4426,131223,8538,272,8810,13898324,289192,14187516,3031.27,45640.73,48672,2028,11.5,0,sáb
10-3-19,31,96,127,25708,40888,66596,177,2,6,185,116496,10480,4432,131408,8361,331,8692,13906685,289523,14196208,3089.48,45582.52,48672,2028,15,0,dom
11-3-19,3,24,27,25711,40912,66623,50,2,2,54,116546,10482,4434,131462,11603,139,11742,13918288,289662,14207950,3125.5,45546.5,48672,2028,14.6,0,lun
12-3-19,-9,29,20,25702,40941,66643,42,1,0,43,116588,10483,4434,131505,12467,82,12549,13930755,289744,14220499,3408.12,45263.88,48672,2028,14.2,0,mar
13-3-19,-32,-7,-39,25670,40934,66604,28,5,0,33,116616,10488,4434,131538,12114,68,12182,13942869,289812,14232681,3154.53,45517.47,48672,2028,11,0,mié
14-3-19,-2,9,7,25668,40943,66611,24,1,0,25,116640,10489,4434,131563,12468,36,12504,13955337,289848,14245185,3275.17,45396.83,48672,2028,10.6,0,jue
15-3-19,0,27,27,25668,40970,66638,69,8,4,81,116709,10497,4438,131644,12641,127,12768,13967978,289975,14257953,3594.28,45077.72,48672,2028,14.4,0,vie
16-3-19,16,74,90,25684,41044,66728,150,13,5,168,116859,10510,4443,131812,9305,303,9608,13977283,290278,14267561,3262.43,45409.57,48672,2028,16.2,0,sáb
17-3-19,29,98,127,25713,41142,66855,141,6,2,149,117000,10516,4445,131961,8264,317,8581,13985547,290595,14276142,2947.63,45724.37,48672,2028,13.8,0,dom
18-3-19,-14,10,-4,25699,41152,66851,24,7,1,32,117024,10523,4446,131993,10700,91,10791,13996247,290686,14286933,2934.4,45737.6,48672,2028,9.9,0,lun
19-3-19,14,-1,13,25713,41151,66864,29,4,0,33,117053,10527,4446,132026,11490,64,11554,14007737,290750,14298487,3068.25,45603.75,48672,2028,11.2,0,mar
20-3-19,-47,8,-39,25666,41159,66825,16,0,3,19,117069,10527,4449,132045,12078,43,12121,14019815,290793,14310608,3182.03,45489.97,48672,2028,9.9,0,mié
21-3-19,-10,11,1,25656,41170,66826,40,6,3,49,117109,10533,4452,132094,12283,102,12385,14032098,290895,14322993,3284.38,45387.62,48672,2028,9.9,0,jue
22-3-19,-4,15,11,25652,41185,66837,59,13,0,72,117168,10546,4452,132166,12359,124,12483,14044457,291019,14335476,3606.68,45065.32,48672,2028,11.2,0,vie
23-3-19,22,65,87,25674,41250,66924,159,14,1,174,117327,10560,4453,132340,8806,348,9154,14053263,291367,14344630,2992.03,45679.97,48672,2028,14.1,0,sáb
24-3-19,18,79,97,25692,41329,67021,125,10,4,139,117452,10570,4457,132479,8421,289,8710,14061684,291656,14353340,3024.33,45647.67,48672,2028,15.2,0,dom
25-3-19,2,15,17,25694,41344,67038,30,1,2,33,117482,10571,4459,132512,11643,101,11744,14073327,291757,14365084,3109.88,45562.12,48672,2028,16.4,0,lun
26-3-19,-2,1,-1,25692,41345,67037,25,3,0,28,117507,10574,4459,132540,12382,62,12444,14085709,291819,14377528,3285.5,45386.5,48672,2028,13.5,0,mar
27-3-19,-26,-31,-57,25666,41314,66980,24,1,4,29,117531,10575,4463,132569,12579,48,12627,14098288,291867,14390155,3424.97,45247.03,48672,2028,12,0,mié
28-3-19,9,7,16,25675,41321,66996,24,7,2,33,117555,10582,4465,132602,12735,66,12801,14111023,291933,14402956,3565.28,45106.72,48672,2028,12.4,0,jue
29-3-19,0,8,8,25675,41329,67004,56,15,2,73,117611,10597,4467,132675,12201,136,12337,14123224,292069,14415293,3501.92,45170.08,48672,2028,12.4,0,vie
30-3-19,27,69,96,25702,41398,67100,146,15,7,168,117757,10612,4474,132843,8832,303,9135,14132056,292372,14424428,2998.2,45673.8,48672,2028,12.4,0,sáb
31-3-19,2,39,41,25704,41437,67141,48,1,0,49,117805,10613,4474,132892,6038,109,6147,14138094,292481,14430575,2051.13,45748.66,47799.79,2078.25,10.6,1.6,dom
1-4-19,13,11,24,25717,41448,67165,39,3,1,43,117844,10616,4475,132935,10888,77,10965,14148982,292558,14441540,2994.93,45677.07,48672,2028,13,0,lun
2-4-19,-8,14,6,25709,41462,67171,38,4,2,44,117882,10620,4477,132979,11884,78,11962,14160866,292636,14453502,3116.48,45555.52,48672,2028,12.7,2,mar
3-4-19,-26,-31,-57,25683,41431,67114,27,2,1,30,117909,10622,4478,133009,12066,73,12139,14172932,292709,14465641,3129.27,45542.73,48672,2028,10.8,0,mié
4-4-19,-5,2,-3,25678,41433,67111,32,1,0,33,117941,10623,4478,133042,12148,64,12212,14185080,292773,14477853,3285.07,45386.93,48672,2028,8.2,1.3,jue
5-4-19,3,-12,-9,25681,41421,67102,10,11,0,21,117951,10634,4478,133063,7393,45,7438,14192473,292818,14485291,2114.95,46557.05,48672,2028,7.2,2.7,vie
6-4-19,-2,14,12,25679,41435,67114,37,2,0,39,117988,10636,4478,133102,6157,81,6238,14198630,292899,14491529,1967.43,46704.57,48672,2028,7.5,3.5,sáb
7-4-19,9,15,24,25688,41450,67138,52,4,0,56,118040,10640,4478,133158,5658,133,5791,14204288,293032,14497320,2006.52,46665.48,48672,2028,8.8,4.3,dom
8-4-19,14,12,26,25702,41462,67164,20,3,0,23,118060,10643,4478,133181,8670,67,8737,14212958,293099,14506057,2309.12,46362.88,48672,2028,12,0.2,lun
9-4-19,-28,-52,-80,25674,41410,67084,12,3,2,17,118072,10646,4480,133198,9827,42,9869,14222785,293141,14515926,2524.37,46147.63,48672,2028,9.6,0.8,mar
10-4-19,-42,-62,-104,25632,41348,66980,18,5,0,23,118090,10651,4480,133221,11477,60,11537,14234262,293201,14527463,3099.87,45572.13,48672,2028,11.1,0,mié
11-4-19,14,22,36,25646,41370,67016,12,3,3,18,118102,10654,4483,133239,11988,39,12027,14246250,293240,14539490,3182.35,45489.65,48672,2028,10.8,0,jue
12-4-19,-22,-28,-50,25624,41342,66966,47,9,1,57,118149,10663,4484,133296,11997,90,12087,14258247,293330,14551577,3446.7,45225.3,48672,2028,11.8,0,vie
13-4-19,13,47,60,25637,41389,67026,129,6,3,138,118278,10669,4487,133434,8517,253,8770,14266764,293583,14560347,2998.95,45673.05,48672,2028,14,0,sáb
14-4-19,17,88,105,25654,41477,67131,159,6,2,167,118437,10675,4489,133601,7717,334,8051,14274481,293917,14568398,2911.65,45760.35,48672,2028,17,0,dom
15-4-19,-15,-6,-21,25639,41471,67110,99,4,2,105,118536,10679,4491,133706,9422,215,9637,14283903,294132,14578035,2734.43,45937.57,48672,2028,18,0,lun
16-4-19,2,1,3,25641,41472,67113,80,4,11,95,118616,10683,4502,133801,9803,205,10008,14293706,294337,14588043,2803.15,45868.85,48672,2028,15,0,mar
17-4-19,-3,-20,-23,25638,41452,67090,98,3,3,104,118714,10686,4505,133905,8110,197,8307,14301816,294534,14596350,2290.33,46381.67,48672,2028,16.9,21.6,mié
18-4-19,-8,3,-5,25630,41455,67085,5,4,0,9,118719,10690,4505,133914,1881,20,1901,14303697,294554,14598251,698.8,47973.2,48672,2028,11,7.7,jue
19-4-19,-2,6,4,25628,41461,67089,20,5,0,25,118739,10695,4505,133939,2125,47,2172,14305822,294601,14600423,798.53,47873.47,48672,2028,10.4,6.8,vie
20-4-19,1,20,21,25629,41481,67110,109,14,3,126,118848,10709,4508,134065,4300,266,4566,14310122,294867,14604989,1626.83,47045.17,48672,2028,14.4,0.3,sáb
21-4-19,7,23,30,25636,41504,67140,64,5,0,69,118912,10714,4508,134134,4679,151,4830,14314801,295018,14609819,1630.93,47041.07,48672,2028,10.8,0,dom
22-4-19,-34,-68,-102,25602,41436,67038,54,6,2,62,118966,10720,4510,134196,9984,127,10111,14324785,295145,14619930,2729.03,45942.97,48672,2028,13.5,0.7,lun
23-4-19,-12,-35,-47,25590,41401,66991,10,0,1,11,118976,10720,4511,134207,8378,41,8419,14333163,295186,14628349,2222.27,46449.73,48672,2028,10,2.8,mar
24-4-19,-5,-26,-31,25585,41375,66960,2,0,0,2,118978,10720,4511,134209,3130,4,3134,14336293,295190,14631483,988.13,47683.87,48672,2028,8.4,28.5,mié
25-4-19,-15,-20,-35,25570,41355,66925,25,3,7,35,119003,10723,4518,134244,10510,58,10568,14346803,295248,14642051,2762.95,45909.05,48672,2028,10,0,jue
26-4-19,-19,7,-12,25551,41362,66913,60,11,3,74,119063,10734,4521,134318,12235,140,12375,14359038,295388,14654426,3574.63,45097.37,48672,2028,12.6,0,vie
27-4-19,19,73,92,25570,41435,67005,170,15,1,186,119233,10749,4522,134504,10038,357,10395,14369076,295745,14664821,3629.12,45042.88,48672,2028,13.9,0,sáb
28-4-19,23,69,92,25593,41504,67097,186,18,1,205,119419,10767,4523,134709,9501,478,9979,14378577,296223,14674800,3522.22,45149.78,48672,2028,17.5,0,dom
29-4-19,-31,-66,-97,25562,41438,67000,49,4,1,54,119468,10771,4524,134763,12409,176,12585,14390986,296399,14687385,3507.08,44878.78,48385.86,2016.08,19.4,0,lun
30-4-19,-17,12,-5,25545,41450,66995,50,0,1,51,119518,10771,4525,134814,12961,160,13121,14403947,296559,14700506,3645.33,44565.12,48210.45,2008.77,19.8,0,mar
1-5-19,14,94,108,25559,41544,67103,110,19,9,138,119628,10790,4534,134952,7816,266,8082,14411763,296825,14708588,2889.32,45782.68,48672,2028,19.8,0,mié
2-5-19,7,80,87,25566,41624,67190,133,26,7,166,119761,10816,4541,135118,7566,366,7932,14419329,297191,14716520,2767.03,45904.97,48672,2028,19.2,0,jue
3-5-19,0,-25,-25,25566,41599,67165,90,24,5,119,119851,10840,4546,135237,8918,303,9221,14428247,297494,14725741,2828.32,45843.68,48672,2028,15.8,0,vie
4-5-19,14,75,89,25580,41674,67254,152,32,8,192,120003,10872,4554,135429,7592,484,8076,14435839,297978,14733817,2743.08,45928.92,48672,2028,14.8,0,sáb
5-5-19,13,58,71,25593,41732,67325,139,5,3,147,120142,10877,4557,135576,7589,420,8009,14443428,298398,14741826,2794.03,45877.97,48672,2028,15.7,0,dom
6-5-19,-71,-111,-182,25522,41621,67143,58,8,1,67,120200,10885,4558,135643,12143,191,12334,14455571,298589,14754160,3349.8,45322.2,48672,2028,17,0,lun
7-5-19,-7,-12,-19,25515,41609,67124,43,1,1,45,120243,10886,4559,135688,13410,112,13522,14468981,298701,14767682,3644.77,44737.71,48382.48,2015.94,17.8,0,mar
8-5-19,1,-8,-7,25516,41601,67117,31,1,1,33,120274,10887,4560,135721,12463,100,12563,14481444,298801,14780245,3388.17,45283.83,48672,2028,16.2,0,mié
9-5-19,-2,11,9,25514,41612,67126,48,10,1,59,120322,10897,4561,135780,13558,132,13690,14495002,298933,14793935,3741.32,44930.68,48672,2028,16.7,0,jue
10-5-19,15,-6,9,25529,41606,67135,72,20,3,95,120394,10917,4564,135875,13632,207,13839,14508634,299140,14807774,3893.48,44778.52,48672,2028,19.8,0,vie
11-5-19,24,82,106,25553,41688,67241,179,16,6,201,120573,10933,4570,136076,10727,379,11106,14519361,299519,14818880,3666.9,45005.1,48672,2028,20.3,0,sáb
12-5-19,26,55,81,25579,41743,67322,132,10,2,144,120705,10943,4572,136220,9785,376,10161,14529146,299895,14829041,3488.42,45133.48,48621.9,2025.91,18.4,0,dom
13-5-19,-5,-38,-43,25574,41705,67279,43,5,5,53,120748,10948,4577,136273,13328,151,13479,14542474,300046,14842520,3930.68,44385.21,48315.89,2013.16,21.7,0,lun
14-5-19,7,9,16,25581,41714,67295,37,5,2,44,120785,10953,4579,136317,14816,97,14913,14557290,300143,14857433,4202.22,44469.78,48672,2028,21,0,mar
15-5-19,7,85,92,25588,41799,67387,122,4,3,129,120907,10957,4582,136446,11475,238,11713,14568765,300381,14869146,3708.87,44963.13,48672,2028,24,0,mié
16-5-19,-34,-107,-141,25554,41692,67246,44,12,1,57,120951,10969,4583,136503,13821,135,13956,14582586,300516,14883102,3825.15,44846.85,48672,2028,20.5,0.1,jue
17-5-19,-57,-82,-139,25497,41610,67107,37,5,1,43,120988,10974,4584,136546,12103,103,12206,14594689,300619,14895308,3327.55,45344.45,48672,2028,14.4,0,vie
18-5-19,20,52,72,25517,41662,67179,137,16,7,160,121125,10990,4591,136706,9054,265,9319,14603743,300884,14904627,2937.55,45734.45,48672,2028,13.4,0,sáb
19-5-19,21,56,77,25538,41718,67256,110,5,2,117,121235,10995,4593,136823,8984,240,9224,14612727,301124,14913851,2979.27,45692.73,48672,2028,15.2,0,dom
20-5-19,-1,-2,-3,25537,41716,67253,43,7,4,54,121278,11002,4597,136877,12647,133,12780,14625374,301257,14926631,3463.32,45208.68,48672,2028,15.7,0,lun
21-5-19,-20,-1,-21,25517,41715,67232,42,8,7,57,121320,11010,4604,136934,13876,104,13980,14639250,301361,14940611,3784.62,44887.38,48672,2028,19.6,0,mar
22-5-19,-2,-3,-5,25515,41712,67227,49,6,0,55,121369,11016,4604,136989,14443,128,14571,14653693,301489,14955182,3922.48,44749.52,48672,2028,20.7,0,mié
23-5-19,-9,-10,-19,25506,41702,67208,45,14,3,62,121414,11030,4607,137051,14623,134,14757,14668316,301623,14969939,4179.07,44492.93,48672,2028,21.6,0,jue
24-5-19,-69,-33,-102,25437,41669,67106,38,17,3,58,121452,11047,4610,137109,14627,189,14816,14682943,301812,14984755,4325,44899,49224,2051,19.4,0,vie
25-5-19,11,46,57,25448,41715,67163,153,18,2,173,121605,11065,4612,137282,10151,391,10542,14693094,302203,14995297,3374.73,45849.27,49224,2051,18.7,0,sáb
26-5-19,15,45,60,25463,41760,67223,140,4,4,148,121745,11069,4616,137430,9984,319,10303,14703078,302522,15005600,3354.25,45857.44,49211.69,2050.49,19.2,0,dom
27-5-19,-10,-2,-12,25453,41758,67211,60,3,9,72,121805,11072,4625,137502,13496,156,13652,14716574,302678,15019252,3762.02,44909.98,48672,2028,21.7,0,lun
28-5-19,-42,-43,-85,25411,41715,67126,51,1,4,56,121856,11073,4629,137558,14174,100,14274,14730748,302778,15033526,3944.22,44999.81,48944.03,2039.33,20.2,0,mar
29-5-19,-10,11,1,25401,41726,67127,47,2,2,51,121903,11075,4631,137609,14348,114,14462,14745096,302892,15047988,3883.78,45340.22,49224,2051,18.8,0,mié
30-5-19,-40,-63,-103,25361,41663,67024,59,8,12,79,121962,11083,4643,137688,14865,142,15007,14759961,303034,15062995,4303.87,44920.13,49224,2051,22.2,0,jue
31-5-19,-11,17,6,25350,41680,67030,82,22,8,112,122044,11105,4651,137800,14236,244,14480,14774197,303278,15077475,4385.95,44838.05,49224,2051,24.5,0,vie
1-6-19,28,61,89,25378,41741,67119,106,13,1,120,122150,11118,4652,137920,10287,304,10591,14784484,303582,15088066,3574.75,45572.8,49147.55,2047.81,25.2,0,sáb
2-6-19,16,75,91,25394,41816,67210,101,5,9,115,122251,11123,4661,138035,9707,311,10018,14794191,303893,15098084,3387.12,45614.17,49001.29,2041.72,26.8,0,dom
3-6-19,-9,23,14,25385,41839,67224,31,8,3,42,122282,11131,4664,138077,13646,125,13771,14807837,304018,15111855,3835.48,44658.47,48493.95,2020.58,26.6,0,lun
4-6-19,4,9,13,25389,41848,67237,34,5,4,43,122316,11136,4668,138120,14812,119,14931,14822649,304137,15126786,4208.3,44012.02,48220.32,2009.18,24,0,mar
5-6-19,-7,30,23,25382,41878,67260,26,4,0,30,122342,11140,4668,138150,14229,102,14331,14836878,304239,15141117,4079.27,44858.4,48937.67,2039.07,17.4,0,mié
6-6-19,-35,-59,-94,25347,41819,67166,48,7,4,59,122390,11147,4672,138209,14658,122,14780,14851536,304361,15155897,4195.33,45028.67,49224,2051,17.5,2,jue
7-6-19,18,29,47,25365,41848,67213,39,9,4,52,122429,11156,4676,138261,13696,126,13822,14865232,304487,15169719,4025.5,45198.5,49224,2051,15.5,0,vie
8-6-19,14,24,38,25379,41872,67251,144,19,8,171,122573,11175,4684,138432,9794,359,10153,14875026,304846,15179872,3321.33,45729.74,49051.07,2043.79,21,0,sáb
9-6-19,7,38,45,25386,41910,67296,108,5,1,114,122681,11180,4685,138546,9286,271,9557,14884312,305117,15189429,3142.32,45112.12,48254.44,2010.6,21,0,dom
10-6-19,-17,-8,-25,25369,41902,67271,52,11,2,65,122733,11191,4687,138611,13344,162,13506,14897656,305279,15202935,3750.23,44509.25,48259.48,2010.81,20.6,0,lun
11-6-19,-17,9,-8,25352,41911,67263,29,11,4,44,122762,11202,4691,138655,13696,104,13800,14911352,305383,15216735,3779.88,45319.78,49099.66,2045.82,17.5,0,mar
12-6-19,-22,-1,-23,25330,41910,67240,62,15,2,79,122824,11217,4693,138734,14304,203,14507,14925656,305586,15231242,4158.52,45065.48,49224,2051,17.7,0,mié
13-6-19,-52,-55,-107,25278,41855,67133,47,3,1,51,122871,11220,4694,138785,14680,157,14837,14940336,305743,15246079,4169.67,45054.33,49224,2051,21.4,0,jue
14-6-19,-35,2,-33,25243,41857,67100,51,11,3,65,122922,11231,4697,138850,14177,132,14309,14954513,305875,15260388,4116.13,45107.87,49224,2051,20.2,0,vie
15-6-19,18,38,56,25261,41895,67156,103,21,2,126,123025,11252,4699,138976,9586,260,9846,14964099,306135,15270234,3133.97,46090.03,49224,2051,18.8,0,sáb
16-6-19,21,51,72,25282,41946,67228,100,10,3,113,123125,11262,4702,139089,8859,277,9136,14972958,306412,15279370,3104.9,45974.06,49078.96,2044.96,21.6,0,dom
17-6-19,-7,-18,-25,25275,41928,67203,23,8,6,37,123148,11270,4708,139126,13436,124,13560,14986394,306536,15292930,3895.27,45328.73,49224,2051,24,0,lun
18-6-19,-2,-22,-24,25273,41906,67179,34,8,7,49,123182,11278,4715,139175,14703,140,14843,15001097,306676,15307773,4096.85,45050,49146.85,2047.79,25.2,0,mar
19-6-19,-18,-20,-38,25255,41886,67141,41,3,2,46,123223,11281,4717,139221,14794,133,14927,15015891,306809,15322700,4151.62,45550.24,49701.86,2070.91,22.5,0,mié
20-6-19,-74,-105,-179,25181,41781,66962,21,7,8,36,123244,11288,4725,139257,15206,84,15290,15031097,306893,15337990,4196.35,45989.02,50185.37,2091.06,23,0,jue
21-6-19,-10,5,-5,25171,41786,66957,35,9,2,46,123279,11297,4727,139303,14380,122,14502,15045477,307015,15352492,4116.18,45452.54,49568.72,2065.36,23.6,0,vie
22-6-19,10,48,58,25181,41834,67015,88,11,8,107,123367,11308,4735,139410,9596,220,9816,15055073,307235,15362308,2950.6,46438.77,49389.37,2057.89,24.1,0,sáb
23-6-19,9,48,57,25190,41882,67072,105,7,3,115,123472,11315,4738,139525,9154,270,9424,15064227,307505,15371732,3081.12,46340.25,49421.37,2059.22,26,0,dom
24-6-19,-9,-5,-14,25181,41877,67058,40,4,7,51,123512,11319,4745,139576,13495,135,13630,15077722,307640,15385362,3705.37,45556.83,49262.2,2052.59,26.6,0,lun
25-6-19,0,4,4,25181,41881,67062,57,4,8,69,123569,11323,4753,139645,14697,162,14859,15092419,307802,15400221,4007.45,45056.82,49064.27,2044.34,26.8,0,mar
26-6-19,-16,-33,-49,25165,41848,67013,44,5,5,54,123613,11328,4758,139699,14894,124,15018,15107313,307926,15415239,4123.08,43880.43,48003.51,2000.15,29,0,mié
27-6-19,-37,-82,-119,25128,41766,66894,36,8,4,48,123649,11336,4762,139747,14800,99,14899,15122113,308025,15430138,4121.63,43499.23,47620.86,1984.2,30.6,0,jue
28-6-19,-25,-1,-26,25103,41765,66868,38,9,1,48,123687,11345,4763,139795,13710,120,13830,15135823,308145,15443968,3773.35,43605.38,47378.73,1974.11,32.4,0,vie
29-6-19,18,38,56,25121,41803,66924,84,6,7,97,123771,11351,4770,139892,9293,183,9476,15145116,308328,15453444,2949.07,44115.14,47064.21,1961.01,32.2,0,sáb
30-6-19,14,38,52,25135,41841,66976,60,6,5,71,123831,11357,4775,139963,8453,179,8632,15153569,308507,15462076,2665.18,43683.35,46348.53,1931.19,31.8,0,dom
1-7-19,-9,-14,-23,25126,41827,66953,26,5,7,38,123857,11362,4782,140001,13338,102,13440,15166907,308609,15475516,3232.02,41857.13,45089.15,1878.71,30,0,lun
2-7-19,-9,8,-1,25117,41835,66952,28,6,2,36,123885,11368,4784,140037,14110,120,14230,15181017,308729,15489746,3858.57,40886.22,44744.79,1864.37,29.2,1.6,mar
3-7-19,-7,12,5,25110,41847,66957,33,4,4,41,123918,11372,4788,140078,14287,99,14386,15195304,308828,15504132,3986.33,40820.32,44806.65,1866.94,28.6,0,mié
4-7-19,-43,-67,-110,25067,41780,66847,49,9,7,65,123967,11381,4795,140143,14480,149,14629,15209784,308977,15518761,4077.85,40421.88,44499.73,1854.16,28.2,0,jue
5-7-19,-14,-5,-19,25053,41775,66828,29,12,1,42,123996,11393,4796,140185,13325,113,13438,15223109,309090,15532199,3882.38,40314.89,44197.27,1841.55,27.6,0,vie
6-7-19,22,32,54,25075,41807,66882,55,14,3,72,124051,11407,4799,140257,8568,145,8713,15231677,309235,15540912,2792.38,40746.2,43538.58,1814.11,27.3,0,sáb
7-7-19,17,26,43,25092,41833,66925,67,4,8,79,124118,11411,4807,140336,7882,159,8041,15239559,309394,15548953,2817.07,40316.41,43133.48,1797.23,27,0,dom
8-7-19,-18,-33,-51,25074,41800,66874,41,13,7,61,124159,11424,4814,140397,12644,139,12783,15252203,309533,15561736,3581.88,40855.27,44437.15,1851.55,25.2,0,lun
9-7-19,-9,-23,-32,25065,41777,66842,45,10,2,57,124204,11434,4816,140454,13842,156,13998,15266045,309689,15575734,3807.43,39684.31,43491.74,1812.16,23.8,0,mar
10-7-19,-6,-9,-15,25059,41768,66827,37,5,5,47,124241,11439,4821,140501,14007,135,14142,15280052,309824,15589876,3706.18,38954.02,42660.2,1777.51,25.6,0,mié
11-7-19,-99,-117,-216,24960,41651,66611,21,2,3,26,124262,11441,4824,140527,13792,105,13897,15293844,309929,15603773,3734.15,38149.28,41883.43,1745.14,28.9,0,jue
12-7-19,-33,-10,-43,24927,41641,66568,38,10,6,54,124300,11451,4830,140581,12531,106,12637,15306375,310035,15616410,3502.37,38594.93,42097.3,1754.05,31.5,0,vie
13-7-19,16,13,29,24943,41654,66597,90,5,1,96,124390,11456,4831,140677,8058,192,8250,15314433,310227,15624660,2496.72,39330.2,41826.92,1742.79,29.6,0,sáb
14-7-19,3,26,29,24946,41680,66626,64,3,2,69,124454,11459,4833,140746,7638,181,7819,15322071,310408,15632479,2531.25,39567.12,42098.37,1754.1,27.4,0,dom
15-7-19,-8,-14,-22,24938,41666,66604,31,2,3,36,124485,11461,4836,140782,12117,68,12185,15334188,310476,15644664,3295.38,38394.94,41690.32,1737.1,28,0,lun
16-7-19,-12,0,-12,24926,41666,66592,37,5,4,46,124522,11466,4840,140828,13346,99,13445,15347534,310575,15658109,3654.03,37576.14,41230.17,1717.92,29.4,0,mar
17-7-19,4,-25,-21,24930,41641,66571,35,4,1,40,124557,11470,4841,140868,13831,135,13966,15361365,310710,15672075,3841.5,38240.85,42082.35,1753.43,28.4,0,mié
18-7-19,-50,-68,-118,24880,41573,66453,39,8,4,51,124596,11478,4845,140919,13917,114,14031,15375282,310824,15686106,3737.68,38522.9,42260.58,1760.86,28.6,0,jue
19-7-19,-27,-14,-41,24853,41559,66412,43,5,5,53,124639,11483,4850,140972,12398,111,12509,15387680,310935,15698615,3409.27,38952.47,42361.74,1765.07,30.1,0,vie
20-7-19,9,43,52,24862,41602,66464,79,12,5,96,124718,11495,4855,141068,7642,204,7846,15395322,311139,15706461,2317.43,40393.58,42711.01,1779.63,30.8,0,sáb
21-7-19,-6,31,25,24856,41633,66489,38,6,3,47,124756,11501,4858,141115,7049,144,7193,15402371,311283,15713654,2230.17,40334.62,42564.79,1773.53,30.9,6.2,dom
22-7-19,-57,-52,-109,24799,41581,66380,49,4,5,58,124805,11505,4863,141173,12110,137,12247,15414481,311420,15725901,3275.02,39619.51,42894.53,1787.27,30.4,0,lun
23-7-19,-18,-18,-36,24781,41563,66344,29,4,0,33,124834,11509,4863,141206,12242,71,12313,15426723,311491,15738214,3296.4,39705.66,43002.06,1791.75,30.8,0.8,mar
24-7-19,-30,-26,-56,24751,41537,66288,43,4,1,48,124877,11513,4864,141254,13379,95,13474,15440102,311586,15751688,3665.85,39679.51,43345.36,1806.06,30.2,0,mié
25-7-19,-73,-7,-80,24678,41530,66208,35,7,7,49,124912,11520,4871,141303,13265,114,13379,15453367,311700,15765067,3579.7,39897.76,43477.46,1811.56,30.4,0,jue
26-7-19,-33,-95,-128,24645,41435,66080,35,9,1,45,124947,11529,4872,141348,12163,115,12278,15465530,311815,15777345,3422.1,40684.38,44106.48,1837.77,26.9,0,vie
27-7-19,21,26,47,24666,41461,66127,87,11,1,99,125034,11540,4873,141447,7782,204,7986,15473312,312019,15785331,2518.5,41436.61,43955.11,1831.46,23,0,sáb
28-7-19,6,42,48,24672,41503,66175,66,4,2,72,125100,11544,4875,141519,7213,195,7408,15480525,312214,15792739,2411.33,42018.34,44429.67,1851.24,23.1,0,dom
